word,freq,is_it_safe,describing_neighborhood
extra airport close,1,-1,-1
everything uber,1,-1,-1
stores nearby convenience myriad,1,-1,-1
village convenient,1,-1,-1
pretty far out,1,-1,-1
amazing beers,1,-1,-1
perfect beach close,1,-1,-1
just far away night avoid enough,1,-1,-1
24/7,1,-1,-1
boston great-,1,-1,-1
in drive,1,-1,-1
pretty downtown central,1,-1,-1
cota convenient,1,-1,-1
8 group,1,-1,-1
it floor 's,1,-1,-1
hidden hobbit little indian robot business restaurant house etc gems,1,-1,-1
creaky floorboards,1,-1,-1
!their lockbox even contain,1,-1,-1
very boston car travel convenient,1,-1,-1
austin outside weekend,1,-1,-1
it very city time head easy was,1,-1,-1
rest ideal,1,-1,-1
very apart spaced,1,-1,-1
lots nearby great,1,-1,-1
you home comfortable feel,1,-1,-1
excellent very end close,1,-1,-1
extremely t accessible,1,-1,-1
unique loft space,1,-1,-1
perfect lots beautiful,1,-1,-1
i consider,1,-1,-1
several other apartments,1,-1,-1
620 close,1,-1,-1
more clearly,1,-1,-1
quiet only short t center ride,1,-1,-1
we good were,1,-1,-1
ideal transportation close,1,-1,-1
great easy restaurants walks,1,-1,-1
single mattresses,1,-1,-1
desks,1,-1,-1
!at all bad,1,-1,-1
wifi work,1,-1,-1
studio is,1,-1,-1
find interesting,1,-1,-1
maverick t,1,-1,-1
right doyle next,1,-1,-1
which had,1,-1,-1
minutes enjoy,1,-1,-1
fullest dowtown away minutes,1,-1,-1
cup sit perfect,1,-1,-1
just retail minutes,1,-1,-1
bed clean,1,-1,-1
marginally stay comfortable,1,-1,-1
hall away stops,1,-1,-1
!even we we out exploring were use,1,-1,-1
!mid october,1,-1,-1
some drive,1,-1,-1
arm everything reach,1,-1,-1
harvard university,1,-1,-1
very good stops,1,-1,-1
sorts next,1,-1,-1
it well use hard,1,-1,-1
backbay southend bus,1,-1,-1
today,1,-1,-1
my 6 family,1,-1,-1
meet cool,1,-1,-1
as you namesake get opposite,1,-1,-1
!it great,1,-1,-1
!it too drive long was,1,-1,-1
orange system line,1,-1,-1
great enough swim big pool,1,-1,-1
very well equipped weights room,1,-1,-1
somewhat narrow,1,-1,-1
highly developed,1,-1,-1
airport early,1,-1,-1
!ideal introverts choice,1,-1,-1
!food,1,-1,-1
walking places distances,1,-1,-1
you where austin coffees be want,1,-1,-1
great coffees,1,-1,-1
completely access ideal,1,-1,-1
other adjacent,1,-1,-1
!photos apartment,1,-1,-1
elevator permits,1,-1,-1
especially you town event 're,1,-1,-1
second apartment,1,-1,-1
very nice stay,1,-1,-1
busier expected neighborhood,1,-1,-1
questions lot,1,-1,-1
perfect 100,1,-1,-1
life close be perfect,1,-1,-1
subway stop closer is,1,-1,-1
very airport far,1,-1,-1
we days explore,1,-1,-1
many nearby block restaurants,1,-1,-1
really nice very quiet,1,-1,-1
perfect!,1,-1,-1
super rd close,1,-1,-1
funky cool tenants vibe,1,-1,-1
comfortable trip,1,-1,-1
house good is great,1,-1,-1
perfect getaway size,1,-1,-1
!hear,1,-1,-1
it very transportation close city being is,1,-1,-1
you setting want,1,-1,-1
perfect super congress close,1,-1,-1
parking simple is,1,-1,-1
very walkable easy,1,-1,-1
free pass,1,-1,-1
it very campus travel easy,1,-1,-1
easy approximate portsmouth drive,1,-1,-1
night hosting,1,-1,-1
!which ideal day was,1,-1,-1
stay night,1,-1,-1
fenway seeing,1,-1,-1
!many interest points,1,-1,-1
you typically austin expect,1,-1,-1
excellent short lots drive,1,-1,-1
activities full boardwalk,1,-1,-1
more things walkable,1,-1,-1
home late coming,1,-1,-1
good short corner walk,1,-1,-1
separate adults,1,-1,-1
beach away restaurants close steps,1,-1,-1
city close being,1,-1,-1
you rock be need,1,-1,-1
grass easily shops accessible lots,1,-1,-1
there is sure,1,-1,-1
very convenient foods,1,-1,-1
perfect water right,1,-1,-1
kayak beach ride,1,-1,-1
private dock,1,-1,-1
bars nearby ideal,1,-1,-1
t away line stop,1,-1,-1
outskirts be,1,-1,-1
it city anywhere commute easy making,1,-1,-1
far heart enough,1,-1,-1
we enjoy able were,1,-1,-1
much expected larger,1,-1,-1
very convenient many different restaurants type,1,-1,-1
totally awesome,1,-1,-1
flaws,1,-1,-1
oaks lots,1,-1,-1
fairly nearby,1,-1,-1
comfortable stop walk,1,-1,-1
bobby,1,-1,-1
which good especially you back home night late come have is,1,-1,-1
windows access,1,-1,-1
good shopping locally range,1,-1,-1
relaxing grove,1,-1,-1
fri,1,-1,-1
perfect very clean space,1,-1,-1
t easy,1,-1,-1
visitors harvard,1,-1,-1
service does,1,-1,-1
its also enjoyable hill away walk,1,-1,-1
activities solid,1,-1,-1
foods train blocks blocks gardens walking,1,-1,-1
historic attractions,1,-1,-1
line t away,1,-1,-1
very good minutes corner walk,1,-1,-1
tedxbeaconstreet,1,-1,-1
!row,1,-1,-1
perfect abode,1,-1,-1
navigation somewhere else took,1,-1,-1
shipping,1,-1,-1
convenience close,1,-1,-1
trucks full,1,-1,-1
very quiet peaceful,1,-1,-1
stores restaurants sites,1,-1,-1
!my morning destination,1,-1,-1
safe apartment,1,1,-1
efficient agency,1,-1,-1
it great cambridge base make,1,-1,-1
it great cambridge base,1,-1,-1
drive beach playground even beverly closer walk,1,-1,-1
definitely noisy,1,-1,-1
nearby to bridge far path,1,-1,-1
only blocks,1,-1,-1
best spicy bloody huge plus marys,1,-1,-1
easy harvard walking,1,-1,-1
short sq walk excellent,1,-1,-1
very trafficked so best mindful when night walking be,1,-1,-1
our long austin weekend,1,-1,-1
quiet wonderful walks,1,-1,-1
tons walking,1,-1,-1
it home older is apparent,1,-1,-1
fairly quiet-,1,-1,-1
jason you it airport close is hear wrote we only when we backyard were heard,1,-1,-1
personalized,1,-1,-1
delicious lunch spot,1,-1,-1
!too central,1,-1,-1
!excellent it city 's put,1,-1,-1
sleepy town part,1,-1,-1
!terms bother,1,-1,-1
i here see was,1,-1,-1
very convenient t access,1,-1,-1
your only short walk everything ride,1,-1,-1
day giving,1,-1,-1
easy t downtown ride,1,-1,-1
exactly why i chose,1,-1,-1
our walking campus distance,1,-1,-1
anywhere i visited,1,-1,-1
main traffic avenue,1,-1,-1
!i town meetings was,1,-1,-1
fantastic sq steps,1,-1,-1
am beginning,1,-1,-1
my parents harvard visiting,1,-1,-1
adequate privacy,1,-1,-1
good it restaurants,1,-1,-1
real deal,1,-1,-1
ghetto cusp,1,-1,-1
you too far venture want,1,-1,-1
single long homes block,1,-1,-1
everybody enjoy keypad,1,-1,-1
appeal lots,1,-1,-1
local specials,1,-1,-1
biggest downside-,1,-1,-1
people filled,1,-1,-1
close hill pubs walk,1,-1,-1
great pubs shops,1,-1,-1
snacks store,1,-1,-1
you majority away are,1,-1,-1
which nice walls thin are was,1,-1,-1
lovely boston city,1,-1,-1
many large beautiful old homes,1,-1,-1
pleasant unh drive,1,-1,-1
really visitors convenient,1,-1,-1
it movie were,1,-1,-1
less cluttered,1,-1,-1
cooking easier,1,-1,-1
most night,1,-1,-1
away include,1,-1,-1
small little store,1,-1,-1
anywhere else worth is,1,-1,-1
quite at nice,1,-1,-1
which i work eady city needed was,1,-1,-1
!very recent be,1,-1,-1
as well receptive,1,-1,-1
you check,1,-1,-1
austin north great,1,-1,-1
their recommendation,1,-1,-1
we town head were,1,-1,-1
short river drive,1,-1,-1
1/8,1,-1,-1
discarded bones,1,-1,-1
other detritus,1,-1,-1
fast internet,1,-1,-1
long stairs set,1,-1,-1
around spots take easy,1,-1,-1
shares close,1,-1,-1
super things convenient,1,-1,-1
memorabilia tons,1,-1,-1
life way,1,-1,-1
good blocks,1,-1,-1
our falls trip,1,-1,-1
!you that looking you probably elsewhere look want,1,-1,-1
!nightlife heart,1,-1,-1
ideal very t boston close,1,-1,-1
main positive views setting attribute,1,-1,-1
town route,1,-1,-1
quiet line number stop,1,-1,-1
mostly college driving,1,-1,-1
lovely old homes,1,-1,-1
wonderfully downtown walkable,1,-1,-1
perfect easy things access,1,-1,-1
pretty way sight,1,-1,-1
many restaurants interests bars,1,-1,-1
fame,1,-1,-1
quite shops close,1,-1,-1
public garden,1,-1,-1
waterfront end,1,-1,-1
!better restaurants,1,-1,-1
just flowers beautiful,1,-1,-1
great t stop,1,-1,-1
it shops get easy,1,-1,-1
locally boston travel,1,-1,-1
that great was,1,-1,-1
nice deck kitchen balcony,1,-1,-1
hours workaday,1,-1,-1
fort away,1,-1,-1
line corner,1,-1,-1
their party,1,-1,-1
bars all,1,-1,-1
our original destination,1,-1,-1
conveniently most close,1,-1,-1
perfect very fenway close,1,-1,-1
very well thought,1,-1,-1
restaurants bars variety,1,-1,-1
pool walk nice,1,-1,-1
rentals close,1,-1,-1
snowy windy rainy weather,1,-1,-1
restaurants downtown far close,1,-1,-1
nice vietnamese pho rice place laundromat,1,-1,-1
perfect austin related,1,-1,-1
your pup,1,-1,-1
leash,1,-1,-1
their business done,1,-1,-1
further east,1,-1,-1
center walk easy,1,-1,-1
very very walkable,1,-1,-1
you harvard walk be need,1,-1,-1
good work,1,-1,-1
center close stay,1,-1,-1
really everything far,1,-1,-1
pretty safe be,1,1,-1
i really being comfortable feel,1,-1,-1
restaurants you at all boston far do,1,-1,-1
great––it station walk,1,-1,-1
tendency,1,-1,-1
good school distance,1,-1,-1
short row blocks,1,-1,-1
side heron,1,-1,-1
fantastic walking ave distance,1,-1,-1
nights lovely,1,-1,-1
you nature walk,1,-1,-1
fireplace beautiful,1,-1,-1
completely secluded,1,-1,-1
our working weekend,1,-1,-1
it all waking,1,-1,-1
kind of questionable,1,2,-1
stretch middle,1,-1,-1
pretty mostly large homes,1,-1,-1
satisfy,1,-1,-1
interesting city part,1,-1,-1
wonderful--,1,-1,-1
daily as far back life,1,-1,-1
!bikes ask,1,-1,-1
!robert,1,-1,-1
very steep hills,1,-1,-1
feet car accessible stop,1,-1,-1
wonderful very very quiet block,1,-1,-1
well by served,1,-1,-1
beautiful excellent hosts,1,-1,-1
spell,1,-1,-1
charm finishes,1,-1,-1
even more i initially estimated convenient,1,-1,-1
austin anywhere truly just mopac hop points get get,1,-1,-1
really good view,1,-1,-1
minute station around get walk,1,-1,-1
!public parking,1,-1,-1
rather things cluttered,1,-1,-1
its throw,1,-1,-1
circuit fantastic,1,-1,-1
plus short most distance,1,-1,-1
friendly possibilities lot,1,-1,-1
so airport even take offered close,1,-1,-1
!austin middle,1,-1,-1
quick uber lyft ride,1,-1,-1
enough set large,1,-1,-1
our daughter comfortably sleep,1,-1,-1
its historic character,1,-1,-1
boston driving,1,-1,-1
you work done get need,1,-1,-1
it work close was,1,-1,-1
austi,1,-1,-1
annex great us choice,1,-1,-1
large restaurants selection,1,-1,-1
quite low,1,-1,-1
fresh flowers left,1,-1,-1
noisy(stomped,1,-1,-1
!everyone comfortable,1,-1,-1
kitchen block villlage,1,-1,-1
best bars close part,1,-1,-1
even it too chinatown liking close was,1,-1,-1
you dark arrive,1,-1,-1
station 30secs,1,-1,-1
activities ton,1,-1,-1
pretty centrally,1,-1,-1
it squares equidistant 's,1,-1,-1
city anywhere car reach able,1,-1,-1
charming war details,1,-1,-1
events away,1,-1,-1
equally accessible,1,-1,-1
staffing,1,-1,-1
sites eat close,1,-1,-1
still enough restaurants close being,1,-1,-1
added playground olds good benefit,1,-1,-1
mit next,1,-1,-1
restaurants tone,1,-1,-1
non alarm responsive,1,-1,-1
we fenway train away away were,1,-1,-1
almost as cozy,1,-1,-1
very good 20-min harvard walk,1,-1,-1
very we appreciated quiet,1,-1,-1
great very easy areas accessible,1,-1,-1
kind in fast let enough,1,-1,-1
our marblehead time,1,-1,-1
close t access walk,1,-1,-1
close everything distance,1,-1,-1
so we literally place everywhere walked good,1,-1,-1
even around night walking,1,-1,-1
!great too town far,1,-1,-1
c green t. line,1,-1,-1
easy walking landmarks distance,1,-1,-1
so convenient minutes t walk,1,-1,-1
short ac walk,1,-1,-1
ultimate factor,1,-1,-1
it too carry noisy,1,-1,-1
really nice classy boston part,1,-1,-1
many many amenities,1,-1,-1
out austin night,1,-1,-1
extremely stop convenient describe,1,-1,-1
doyle historic bar cafe,1,-1,-1
downtown walk great,1,-1,-1
very nice restaurants residential,1,-1,-1
!so far away,1,-1,-1
perfect walking smithville distance,1,-1,-1
more strip expected south,1,-1,-1
even you transport rely need,1,-1,-1
very informative,1,-1,-1
efficient ubering,1,-1,-1
great hosts set,1,-1,-1
!city visit,1,-1,-1
painfully dangerously handy,1,-1,-1
your next big excursion,1,-1,-1
path steps,1,-1,-1
over back i-90,1,-1,-1
very unappealing,1,-1,-1
quiet walks making,1,-1,-1
conference less,1,-1,-1
it shops walkable,1,-1,-1
!mit nearby safe,1,2,-1
fairly car convenient,1,-1,-1
fine easily line downtown accessible,1,-1,-1
we be seemed,1,-1,-1
extra linens,1,-1,-1
!updated,1,-1,-1
!fancy anything,1,-1,-1
causeway,1,-1,-1
suite convenient,1,-1,-1
very it distance is convenient,1,-1,-1
constitution away,1,-1,-1
nightlife street convenient,1,-1,-1
so lot nice,1,-1,-1
very chill be,1,-1,-1
great austin south spots,1,-1,-1
only listing draw,1,-1,-1
we walk love,1,-1,-1
your trip wonderful,1,-1,-1
purchases shop,1,-1,-1
single bathroom,1,-1,-1
!full occupancy,1,-1,-1
so museum close being,1,-1,-1
your boston new,1,-1,-1
!very far,1,-1,-1
!arts museum is,1,-1,-1
!i around time walk,1,-1,-1
quiet very arboretum close,1,-1,-1
concerts,1,-1,-1
austin venue,1,-1,-1
!it active stay be appear,1,-1,-1
!feel,1,-1,-1
life rush,1,-1,-1
it trail walk easy,1,-1,-1
it pick easy,1,-1,-1
short beach direction walk,1,-1,-1
other shop,1,-1,-1
me someone,1,-1,-1
really cambridge convenient,1,-1,-1
abysmal,1,-1,-1
next park walk,1,-1,-1
quick 6th access,1,-1,-1
only miles cambridge couple,1,-1,-1
minute walk campus minutes,1,-1,-1
even greater,1,-1,-1
nice days respite,1,-1,-1
utterly adored,1,-1,-1
modern slicker catch trying,1,-1,-1
thecenter,1,-1,-1
beautiful austin nature,1,-1,-1
most downtown things,1,-1,-1
downtown metro minutes,1,-1,-1
levels definitely low are,1,-1,-1
perfect mins walking hotel distance,1,-1,-1
very styles clean,1,-1,-1
great late night,1,-1,-1
little boston further,1,-1,-1
lovely beautiful easy pond corner walk houses,1,-1,-1
very very those convenient,1,-1,-1
quiet part hours,1,-1,-1
trip reality,1,-1,-1
lots incredible,1,-1,-1
right it next,1,-1,-1
!usually,1,-1,-1
!your typical guide,1,-1,-1
small pond,1,-1,-1
also just airport next,1,-1,-1
you cambridge 're,1,-1,-1
stay seem,1,-1,-1
wonderful- walking squares distance,1,-1,-1
shared basement,1,-1,-1
architecture ton,1,-1,-1
best you congress close 're part,1,-1,-1
parts outside,1,-1,-1
really nice center bus,1,-1,-1
pretty reasonable bus,1,-1,-1
as transportation concerned far,1,-1,-1
somewhat dated,1,-1,-1
restaurants so overall close,1,-1,-1
!coffee,1,-1,-1
even it heart is,1,-1,-1
so many local restaurants,1,-1,-1
entire city very accessible,1,-1,-1
great just half shops block,1,-1,-1
great charm mix,1,-1,-1
you even minutes walk i did,1,-1,-1
you very quickly explore,1,-1,-1
fantastic maybe square walk,1,-1,-1
it charm,1,-1,-1
easy walks,1,-1,-1
perfect bunch distance,1,-1,-1
general license store,1,-1,-1
friendly stay,1,-1,-1
just aquarium walk restaurants lots delicious were,1,-1,-1
subway apartment walking thousands stop,1,-1,-1
home amenities certainly trumps,1,-1,-1
too only stop ave walk,1,-1,-1
tournaments excellent,1,-1,-1
really old buildings,1,-1,-1
night chaos,1,-1,-1
relatively quaint,1,-1,-1
home by surrounded,1,-1,-1
my somerville nights,1,-1,-1
brief wave,1,-1,-1
here stay wants,1,-1,-1
heart located,1,-1,-1
very nice hosts,1,-1,-1
your plan around get use is,1,-1,-1
great lake close,1,-1,-1
hotels terms,1,-1,-1
great really lake close,1,-1,-1
soak perfect,1,-1,-1
!we distance were,1,-1,-1
!home noise,1,-1,-1
safe too parking plenty,1,1,-1
enjoyable campus restaurants walk,1,-1,-1
place soundproofing,1,-1,-1
louder nights,1,-1,-1
peaceful foliage,1,-1,-1
quick newburyport ride,1,-1,-1
one beach cafes walk,1,-1,-1
fun prime,1,-1,-1
super fast,1,-1,-1
kris host,1,-1,-1
very relaxed food options,1,-1,-1
only short lot ride,1,-1,-1
!capital come easy,1,-1,-1
live world capital,1,-1,-1
subway close being,1,-1,-1
so it feel beautiful,1,-1,-1
station back,1,-1,-1
our overnight austin stay,1,-1,-1
transportation city drive,1,-1,-1
congress food get easy,1,-1,-1
!especially you attend planning,1,-1,-1
zilker walk,1,-1,-1
little loud-,1,-1,-1
quick travis away drive,1,-1,-1
great us space,1,-1,-1
perfect absolutely perfect,1,-1,-1
walk)shopping,1,-1,-1
would,1,-1,-1
great first close,1,-1,-1
very dark walk safe,1,1,-1
pic gym shown,1,-1,-1
walking mile shops distance,1,-1,-1
nice quiet getaway,1,-1,-1
same halls,1,-1,-1
!entire house house,1,-1,-1
!all walking,1,-1,-1
different beach access,1,-1,-1
only room,1,-1,-1
which great my mother is was,1,-1,-1
locations great,1,-1,-1
some quiet,1,-1,-1
move comfortable,1,-1,-1
my laboratory mgh visit,1,-1,-1
it visitors only find was,1,-1,-1
window ticket,1,-1,-1
us rest,1,-1,-1
bought,1,-1,-1
prohibitions,1,-1,-1
!i out was,1,-1,-1
end anywhere best,1,-1,-1
downtown bus away,1,-1,-1
classic townhouse,1,-1,-1
bowed fascade,1,-1,-1
contact get easy,1,-1,-1
friendly responsive host,1,-1,-1
parts driving,1,-1,-1
walkable side uberable,1,-1,-1
quirks cute,1,-1,-1
they stomping were,1,-1,-1
!just residents,1,-1,-1
people crash fine,1,-1,-1
!too great,1,-1,-1
home mins,1,-1,-1
river hills,1,-1,-1
good very stops close,1,-1,-1
absolutely me prime,1,-1,-1
diamond,1,-1,-1
this unforgettable weekend,1,-1,-1
you city close stay want,1,-1,-1
short sorts walk,1,-1,-1
enough still enjoy close,1,-1,-1
old professionals,1,-1,-1
garage block,1,-1,-1
!it university close was,1,-1,-1
me genuinely comfortable feel,1,-1,-1
convenient transportation,1,-1,-1
poolside,1,-1,-1
you they fast fill get ensure,1,-1,-1
you they fast fill get,1,-1,-1
i revere stayed,1,-1,-1
quite uncomfortable,1,-1,-1
station down,1,-1,-1
only short hustle ride,1,-1,-1
very pretty side,1,-1,-1
10min station away city go walk,1,-1,-1
just domain block,1,-1,-1
wunderful very river close,1,-1,-1
great cambridge close,1,-1,-1
large deck,1,-1,-1
georgetown trip,1,-1,-1
you in squeeze want,1,-1,-1
workout,1,-1,-1
beautiful hall,1,-1,-1
sation,1,-1,-1
!they too frequent ’re,1,-1,-1
planes exception,1,-1,-1
easy boston commute us,1,-1,-1
activities kinds,1,-1,-1
delicious tacos,1,-1,-1
bathroom soap,1,-1,-1
boston access confusing,1,-1,-1
much more space,1,-1,-1
you so everything close are,1,-1,-1
perfect lovely quiet street,1,-1,-1
especially restaurants,1,-1,-1
it salem close was,1,-1,-1
you city far feel,1,-1,-1
walking squares distance,1,-1,-1
that even has,1,-1,-1
which perfect time was,1,-1,-1
great shops access,1,-1,-1
fabulously,1,-1,-1
very convenient so station close being,1,-1,-1
that beautiful,1,-1,-1
fenno,1,-1,-1
fairly cars full,1,-1,-1
great short downtown access drive,1,-1,-1
great quick portsmouth walk,1,-1,-1
we exactly where be part wanted,1,-1,-1
!unit person rented like,1,-1,-1
i around easy train get wanted,1,-1,-1
though little coffee we thought farther,1,-1,-1
their doors,1,-1,-1
mainly life,1,-1,-1
!quite as we expected safe,1,2,-1
far city away friendly,1,-1,-1
gardens away,1,-1,-1
small city retreat,1,-1,-1
it very peaceful felt bustle,1,-1,-1
little they listing say noisy,1,-1,-1
!resident parking,1,-1,-1
limitations,1,-1,-1
things superb,1,-1,-1
center walk highly group recommend,1,-1,-1
!traffic lots,1,-1,-1
easy $ 8,1,-1,-1
beefy system,1,-1,-1
!accurate ones,1,-1,-1
convenient easy station access,1,-1,-1
little closer inspection,1,-1,-1
!correctly,1,-1,-1
right aquarium next,1,-1,-1
